id_municipio,ano,incremento,floresta
1506302,2014,0.6,150.0
1506302,2015,0.1,115.0
1506302,2016,0.2,83.6
1506302,2017,2.6,184.7
1506302,2018,0.1,198.1
1506302,2019,0.3,158.2
1506302,2020,0.1,195.4
1506351,2014,0.0,37.4
1506351,2015,0.1,78.2
1506351,2016,0.1,78.9
1506351,2017,0.2,99.4
1506351,2018,0.2,99.2
1506351,2019,0.4,98.7
1506351,2020,0.3,98.4
1506401,2014,0.0,2.0
1506401,2015,0.0,4.6
1506401,2016,0.0,0.7
1506401,2017,0.0,5.7
1506401,2018,0.0,0.0
1506401,2019,0.0,5.7
1506401,2020,0.0,5.7
1506500,2014,0.1,68.3
1506500,2015,0.5,130.0
1506500,2016,0.9,70.2
1506500,2017,1.7,157.8
1506500,2018,0.5,157.3
1506500,2019,0.0,157.3
1506500,2020,0.4,156.9
1506559,2014,0.7,113.0
1506559,2015,0.0,114.1
1506559,2016,0.0,0.0
1506559,2017,0.4,116.6
1506559,2018,0.2,39.7
1506559,2019,0.2,116.3
1506559,2020,0.6,115.8
1506583,2014,20.0,1855.3
1506583,2015,13.3,1891.6
1506583,2016,18.7,1872.9
1506583,2017,17.8,1855.1
1506583,2018,17.8,1826.2
1506583,2019,28.6,1808.7
1506583,2020,32.7,1776.0
1506609,2014,0.1,23.5
1506609,2015,0.1,31.8
1506609,2016,0.3,37.1
1506609,2017,0.1,44.4
1506609,2018,0.1,44.2
1506609,2019,0.0,44.2
1506609,2020,0.1,44.1
1506708,2014,23.9,3434.1
1506708,2015,16.6,3532.0
1506708,2016,20.0,3511.9
1506708,2017,14.8,3497.2
1506708,2018,13.0,3484.1
1506708,2019,23.3,3460.8
1506708,2020,51.8,3409.0
1506807,2014,17.2,10060.6
1506807,2015,54.3,12749.7
1506807,2016,16.9,8081.0
1506807,2017,40.5,11463.8
1506807,2018,38.9,8234.4
1506807,2019,65.4,13224.8
1506807,2020,47.0,12983.4
1506906,2014,0.1,22.6
1506906,2015,0.0,43.3
1506906,2016,0.1,61.9
1506906,2017,0.3,67.2
1506906,2018,0.2,65.9
1506906,2019,0.2,70.2
1506906,2020,0.1,70.1
1507003,2014,0.1,43.1
1507003,2015,0.2,91.9
1507003,2016,0.0,88.3
1507003,2017,0.3,111.1
1507003,2018,0.0,111.2
1507003,2019,0.0,111.2
1507003,2020,0.4,110.9
1507102,2014,0.0,81.2
1507102,2015,0.2,134.4
1507102,2016,1.3,181.7
1507102,2017,0.3,195.6
1507102,2018,0.5,195.1
1507102,2019,0.2,194.9
1507102,2020,0.9,194.0
1507151,2014,2.4,107.6
1507151,2015,0.9,106.7
1507151,2016,2.6,104.2
1507151,2017,1.6,102.6
1507151,2018,1.2,100.2
1507151,2019,1.5,99.9
1507151,2020,1.5,98.4
1507201,2014,0.9,143.4
1507201,2015,1.8,216.7
1507201,2016,2.6,248.7
1507201,2017,11.8,280.6
1507201,2018,0.9,270.8
1507201,2019,0.5,279.2
1507201,2020,2.1,277.1
1507300,2014,151.9,61703.7
1507300,2015,199.2,61429.4
1507300,2016,314.9,61325.4
1507300,2017,239.8,61085.9
1507300,2018,293.7,56963.4
1507300,2019,543.9,60248.2
1507300,2020,608.4,59631.6
1507409,2014,0.1,28.8
1507409,2015,0.1,36.7
1507409,2016,0.3,48.3
1507409,2017,0.3,60.6
1507409,2018,0.1,60.5
1507409,2019,0.0,60.5
1507409,2020,0.2,60.3
1507458,2014,1.4,340.9
1507458,2015,0.7,340.2
1507458,2016,2.9,337.3
1507458,2017,2.2,335.1
1507458,2018,1.0,328.9
1507458,2019,1.5,332.7
1507458,2020,1.3,331.4
1507466,2014,0.1,20.1
1507466,2015,0.6,42.6
1507466,2016,0.4,68.1
1507466,2017,0.9,74.5
1507466,2018,0.6,73.8
1507466,2019,0.5,73.3
1507466,2020,0.6,72.7
1507474,2014,1.8,205.5
1507474,2015,3.3,327.4
1507474,2016,1.1,312.3
1507474,2017,0.8,347.4
1507474,2018,0.9,0.0
1507474,2019,2.0,336.7
1507474,2020,0.6,386.0
1507508,2014,4.5,172.1
1507508,2015,5.0,174.1
1507508,2016,6.8,167.3
1507508,2017,5.1,162.3
1507508,2018,4.2,153.7
1507508,2019,5.3,152.6
1507508,2020,4.8,147.8
1507607,2014,0.2,79.3
1507607,2015,1.6,147.8
1507607,2016,1.3,160.2
1507607,2017,1.9,179.5
1507607,2018,0.7,178.9
1507607,2019,0.2,178.7
1507607,2020,0.7,178.0
1507706,2014,0.0,861.2
1507706,2015,0.0,595.2
1507706,2016,0.1,1036.1
1507706,2017,0.1,1103.4
1507706,2018,0.0,0.0
1507706,2019,0.1,1220.9
1507706,2020,0.4,1217.9
1507755,2014,0.0,142.2
1507755,2015,0.9,141.3
1507755,2016,1.0,140.4
1507755,2017,3.9,136.5
1507755,2018,2.5,121.9
1507755,2019,4.6,129.3
1507755,2020,3.8,125.5
1507805,2014,28.2,6671.8
1507805,2015,58.5,12811.5
1507805,2016,68.0,11231.9
1507805,2017,98.9,12876.4
1507805,2018,52.1,8026.4
1507805,2019,328.2,12496.3
1507805,2020,147.7,12348.6
1507904,2014,0.0,195.6
1507904,2015,0.0,168.4
1507904,2016,0.0,184.6
1507904,2017,0.5,259.0
1507904,2018,0.1,125.7
1507904,2019,0.0,219.6
1507904,2020,0.0,226.8
1507953,2014,9.7,1998.6
1507953,2015,6.7,1998.3
1507953,2016,13.8,1925.0
1507953,2017,13.8,2153.4
1507953,2018,14.3,1690.8
1507953,2019,20.0,2145.4
1507953,2020,37.6,2104.9
1507961,2014,0.2,17.9
1507961,2015,0.0,22.4
1507961,2016,0.3,25.9
1507961,2017,0.1,37.0
1507961,2018,0.3,36.7
1507961,2019,0.2,36.5
1507961,2020,0.2,36.3
1507979,2014,3.8,672.8
1507979,2015,4.7,747.3
1507979,2016,3.2,491.5
1507979,2017,2.2,732.4
1507979,2018,1.6,600.5
1507979,2019,4.6,751.0
1507979,2020,2.8,708.4
1508001,2014,7.6,1627.1
1508001,2015,5.0,2037.4
1508001,2016,7.2,1948.6
1508001,2017,11.5,2177.4
1508001,2018,17.0,1658.3
1508001,2019,13.6,2147.2
1508001,2020,16.1,2119.3
1508035,2014,0.5,131.0
1508035,2015,0.3,104.1
1508035,2016,0.0,0.0
1508035,2017,0.4,162.4
1508035,2018,0.2,5.1
1508035,2019,0.4,178.7
1508035,2020,0.1,176.9
1508050,2014,43.4,10632.7
1508050,2015,25.0,10563.6
1508050,2016,40.6,10520.0
1508050,2017,81.5,10325.5
1508050,2018,56.2,7819.3
1508050,2019,112.1,10318.4
1508050,2020,82.4,10236.0
1508084,2014,2.6,215.7
1508084,2015,4.2,218.5
1508084,2016,2.8,215.7
1508084,2017,4.1,211.6
1508084,2018,1.9,209.8
1508084,2019,5.3,204.4
1508084,2020,2.6,200.9
1508100,2014,3.6,388.2
1508100,2015,23.2,775.6
1508100,2016,9.2,600.4
1508100,2017,7.5,796.4
1508100,2018,17.2,779.3
1508100,2019,8.2,771.1
1508100,2020,8.7,762.4
1508126,2014,2.9,546.2
1508126,2015,22.5,1322.2
1508126,2016,18.2,1551.4
1508126,2017,15.6,1582.0
1508126,2018,6.6,0.0
1508126,2019,18.3,1557.3
1508126,2020,57.5,1495.7
1508159,2014,14.7,4505.2
1508159,2015,53.2,6430.1
1508159,2016,63.7,5060.7
1508159,2017,88.8,7389.4
1508159,2018,84.4,7265.0
1508159,2019,154.4,7151.2
1508159,2020,133.5,7013.5
1508209,2014,0.0,46.6
1508209,2015,1.4,107.4
1508209,2016,0.2,120.9
1508209,2017,0.2,139.0
1508209,2018,0.1,138.9
1508209,2019,0.2,138.7
1508209,2020,0.6,138.2
1508308,2014,0.0,1376.4
1508308,2015,4.1,1039.4
1508308,2016,2.4,351.0
1508308,2017,11.6,1083.1
1508308,2018,4.9,361.0
1508308,2019,9.4,1344.9
1508308,2020,10.1,1323.7
1508357,2014,16.9,754.4
1508357,2015,47.7,984.8
1508357,2016,10.3,912.6
1508357,2017,7.2,994.6
1508357,2018,4.5,419.9
1508357,2019,7.3,983.1
1508357,2020,7.8,975.2
1508407,2014,2.2,396.9
1508407,2015,1.1,397.4
1508407,2016,0.2,397.7
1508407,2017,1.3,396.4
1508407,2018,0.9,311.0
1508407,2019,1.2,394.3
1508407,2020,1.5,392.9
1600055,2014,0.5,6676.7
1600055,2015,0.1,1908.4
1600055,2016,0.1,3351.5
1600055,2017,0.1,6680.7
1600055,2018,0.2,5037.3
1600055,2019,0.6,6969.1
1600055,2020,0.1,5768.1
1600105,2014,0.6,1817.6
1600105,2015,0.3,1163.5
1600105,2016,0.1,679.2
1600105,2017,0.2,2028.4
1600105,2018,0.0,0.0
1600105,2019,0.7,2345.3
1600105,2020,0.0,2200.5
1600154,2014,5.0,6384.8
1600154,2015,1.1,3766.1
1600154,2016,1.4,2133.1
1600154,2017,1.8,5487.9
1600154,2018,2.4,4832.4
1600154,2019,4.8,8604.5
1600154,2020,1.0,6038.0
1600204,2014,1.8,6252.1
1600204,2015,1.0,6821.2
1600204,2016,0.6,3374.2
1600204,2017,3.2,8392.4
1600204,2018,2.0,4669.4
1600204,2019,2.1,8504.4
1600204,2020,1.1,7250.7
1600212,2014,1.4,340.1
1600212,2015,0.5,381.9
1600212,2016,1.3,175.9
1600212,2017,0.2,186.8
1600212,2018,0.6,63.1
1600212,2019,0.8,404.9
1600212,2020,0.3,404.4
1600238,2014,0.6,1966.9
1600238,2015,3.8,1936.1
1600238,2016,1.0,1089.3
1600238,2017,0.0,2844.9
1600238,2018,0.4,1487.6
1600238,2019,1.4,2946.8
1600238,2020,0.4,2994.5
1600253,2014,0.3,337.6
1600253,2015,0.0,355.1
1600253,2016,0.0,205.2
1600253,2017,0.1,174.1
1600253,2018,2.1,379.4
1600253,2019,0.2,350.5
1600253,2020,0.0,363.4
1600279,2014,3.8,19999.1
1600279,2015,1.5,22150.8
1600279,2016,0.8,14868.3
1600279,2017,2.0,22038.2
1600279,2018,1.9,24989.8
1600279,2019,1.5,27494.9
1600279,2020,0.5,26872.3
1600303,2014,2.4,1625.4
1600303,2015,3.1,1689.2
1600303,2016,1.7,348.8
1600303,2017,0.5,911.6
1600303,2018,3.8,887.1
1600303,2019,7.1,1788.5
1600303,2020,1.4,1753.1
1600402,2014,3.2,8375.2
1600402,2015,1.9,8045.1
1600402,2016,1.3,8055.3
1600402,2017,1.6,8425.8
1600402,2018,4.7,9855.3
1600402,2019,2.4,10382.9
1600402,2020,0.7,10718.2
1600501,2014,2.5,10424.1
1600501,2015,1.3,10233.2
1600501,2016,0.5,4460.1
1600501,2017,1.7,13845.1
1600501,2018,2.4,8685.1
1600501,2019,7.3,14065.4
1600501,2020,0.7,11287.4
1600535,2014,2.4,2485.3
1600535,2015,0.6,2220.7
1600535,2016,0.8,785.8
1600535,2017,3.4,3144.7
1600535,2018,1.0,2661.6
1600535,2019,2.7,3108.0
1600535,2020,0.6,3181.8
1600550,2014,1.2,1591.0
1600550,2015,1.0,1170.0
1600550,2016,0.3,1264.2
1600550,2017,0.3,3084.3
1600550,2018,0.2,260.6
1600550,2019,1.7,3011.0
1600550,2020,0.8,3278.1
1600600,2014,0.5,427.2
1600600,2015,0.0,475.5
1600600,2016,0.3,141.9
1600600,2017,0.2,325.3
1600600,2018,0.6,466.0
1600600,2019,0.2,483.4
1600600,2020,0.3,475.3
1600709,2014,2.1,1469.1
1600709,2015,2.7,1501.5
1600709,2016,1.1,846.2
1600709,2017,2.5,2169.2
1600709,2018,1.7,0.0
1600709,2019,5.5,2728.7
1600709,2020,1.3,2845.0
1600808,2014,0.5,796.9
1600808,2015,0.4,1238.1
1600808,2016,1.3,1267.6
1600808,2017,1.1,1366.0
1600808,2018,1.4,1125.6
1600808,2019,0.5,1761.5
1600808,2020,1.0,1285.6
1700251,2014,0.0,48.0
1700251,2015,0.1,48.2
1700251,2016,2.2,46.0
1700251,2017,0.2,45.8
1700251,2018,0.0,45.8
1700251,2019,0.0,45.8
1700251,2020,0.2,45.6
1700301,2014,0.2,21.3
1700301,2015,0.5,21.1
1700301,2016,0.2,20.9
1700301,2017,0.1,20.8
1700301,2018,0.1,20.7
1700301,2019,2.0,18.7
1700301,2020,0.0,18.7
1700350,2014,0.0,0.0
1700350,2015,0.0,0.0
1700350,2016,0.0,0.0
1700350,2017,0.0,0.0
1700350,2018,0.0,0.0
1700350,2019,0.0,0.0
1700350,2020,0.0,0.0
1700400,2014,0.0,0.0
1700400,2015,0.0,0.0
1700400,2016,0.0,0.0
1700400,2017,0.0,0.0
1700400,2018,0.0,0.0
1700400,2019,0.0,0.0
1700400,2020,0.0,0.0
1700707,2014,0.0,0.0
1700707,2015,0.0,0.0
1700707,2016,0.0,0.0
1700707,2017,0.0,0.0
1700707,2018,0.0,0.0
1700707,2019,0.0,0.0
1700707,2020,0.0,0.0
1701002,2014,1.8,185.3
1701002,2015,2.0,185.1
1701002,2016,0.2,184.9
1701002,2017,0.0,184.9
1701002,2018,1.1,174.5
1701002,2019,0.3,183.4
1701002,2020,5.2,178.2
1701051,2014,0.0,29.7
1701051,2015,0.2,30.2
1701051,2016,0.0,30.2
1701051,2017,0.1,30.1
1701051,2018,1.6,28.5
1701051,2019,2.2,26.3
1701051,2020,0.2,26.1
1701101,2014,0.0,0.0
1701101,2015,0.0,0.0
1701101,2016,0.0,0.0
1701101,2017,0.0,0.0
1701101,2018,0.0,0.0
1701101,2019,0.0,0.0
1701101,2020,0.0,0.0
1701309,2014,1.3,135.8
1701309,2015,1.8,133.6
1701309,2016,1.4,132.7
1701309,2017,1.8,130.8
1701309,2018,1.0,129.9
1701309,2019,0.3,129.6
1701309,2020,1.6,127.9
1701903,2014,0.3,414.1
1701903,2015,4.5,409.6
1701903,2016,3.9,405.6
1701903,2017,0.2,405.4
1701903,2018,0.4,402.8
1701903,2019,0.1,405.0
1701903,2020,0.3,404.7
1702000,2014,0.0,5.0
1702000,2015,0.0,80.5
1702000,2016,0.0,10.9
1702000,2017,0.0,80.5
1702000,2018,0.0,80.5
1702000,2019,0.0,80.5
1702000,2020,0.0,80.5
1702109,2014,0.2,404.3
1702109,2015,2.1,402.9
1702109,2016,1.8,401.1
1702109,2017,0.9,400.2
1702109,2018,0.2,400.0
1702109,2019,2.1,397.9
1702109,2020,0.3,397.6
1702158,2014,0.2,66.3
1702158,2015,0.0,66.3
1702158,2016,0.0,66.3
1702158,2017,0.0,66.3
1702158,2018,0.2,66.0
1702158,2019,0.1,66.0
1702158,2020,0.2,65.7
1702208,2014,4.0,208.2
1702208,2015,3.6,205.3
1702208,2016,2.7,202.2
1702208,2017,3.4,199.2
1702208,2018,2.7,193.2
1702208,2019,2.2,194.3
1702208,2020,1.5,192.8
1702307,2014,1.3,68.1
1702307,2015,0.0,68.1
1702307,2016,2.1,66.0
1702307,2017,0.4,65.6
1702307,2018,0.2,65.4
1702307,2019,0.3,65.1
1702307,2020,0.1,65.1
1702406,2014,0.0,0.0
1702406,2015,0.0,12.9
1702406,2016,0.0,0.6
1702406,2017,0.0,12.9
1702406,2018,0.0,12.9
1702406,2019,0.0,12.9
1702406,2020,0.0,12.9
1702554,2014,0.6,14.0
1702554,2015,0.3,13.8
1702554,2016,0.0,13.8
1702554,2017,0.3,13.6
1702554,2018,0.0,13.5
1702554,2019,0.3,13.2
1702554,2020,0.1,13.0
1702703,2014,0.0,0.0
1702703,2015,0.0,1.5
1702703,2016,0.0,0.0
1702703,2017,0.0,1.5
1702703,2018,0.0,1.5
1702703,2019,0.0,1.5
1702703,2020,0.0,1.5
1702901,2014,0.4,9.9
1702901,2015,0.1,9.8
1702901,2016,0.0,9.8
1702901,2017,0.0,9.8
1702901,2018,0.1,9.8
1702901,2019,0.0,9.8
1702901,2020,0.1,9.7
1703008,2014,0.0,0.0
1703008,2015,0.0,0.0
1703008,2016,0.0,0.0
1703008,2017,0.0,0.0
1703008,2018,0.0,0.0
1703008,2019,0.0,0.0
1703008,2020,0.0,0.0
1703057,2014,0.0,47.5
1703057,2015,0.0,47.5
1703057,2016,0.0,47.5
1703057,2017,0.0,47.5
1703057,2018,0.0,47.4
1703057,2019,0.2,47.2
1703057,2020,0.0,47.2
1703073,2014,0.0,0.0
1703073,2015,0.0,0.0
1703073,2016,0.0,0.0
1703073,2017,0.0,0.0
1703073,2018,0.0,0.0
1703073,2019,0.0,0.0
1703073,2020,0.0,0.0
1703107,2014,0.0,0.0
1703107,2015,0.0,0.1
1703107,2016,0.0,0.1
1703107,2017,0.0,0.1
1703107,2018,0.0,0.1
1703107,2019,0.0,0.1
1703107,2020,0.0,0.1
1703206,2014,0.0,21.0
1703206,2015,0.0,21.0
1703206,2016,0.2,20.8
1703206,2017,0.0,20.8
1703206,2018,0.0,20.8
1703206,2019,0.0,20.8
1703206,2020,0.2,20.6
1703305,2014,0.2,8.0
1703305,2015,0.6,7.4
1703305,2016,0.5,6.9
1703305,2017,0.0,6.9
1703305,2018,0.0,6.9
1703305,2019,0.0,6.9
1703305,2020,0.0,6.9
1703602,2014,0.0,4.5
1703602,2015,0.0,4.7
1703602,2016,0.0,4.7
1703602,2017,0.0,4.7
1703602,2018,0.1,4.6
1703602,2019,0.0,4.6
1703602,2020,0.0,4.6
1703701,2014,0.0,0.0
1703701,2015,0.0,0.0
1703701,2016,0.0,0.0
1703701,2017,0.0,0.0
1703701,2018,0.0,0.0
1703701,2019,0.0,0.0
1703701,2020,0.0,0.0
1703800,2014,0.1,1.1
1703800,2015,0.0,1.1
1703800,2016,0.0,1.1
1703800,2017,0.0,1.1
1703800,2018,0.0,1.1
1703800,2019,0.0,1.1
1703800,2020,0.1,1.0
1703826,2014,0.4,36.6
1703826,2015,0.5,36.1
1703826,2016,0.3,35.8
1703826,2017,0.0,35.8
1703826,2018,0.0,35.8
1703826,2019,0.1,35.7
1703826,2020,0.3,35.4
1703842,2014,0.0,0.4
1703842,2015,0.0,1.5
1703842,2016,0.0,1.5
1703842,2017,0.0,1.5
1703842,2018,0.0,1.5
1703842,2019,0.0,1.5
1703842,2020,0.0,1.5
1703867,2014,0.0,0.0
1703867,2015,0.0,0.0
1703867,2016,0.0,0.0
1703867,2017,0.0,0.0
1703867,2018,0.0,0.0
1703867,2019,0.0,0.0
1703867,2020,0.0,0.0
1703883,2014,0.1,32.1
1703883,2015,0.2,32.0
1703883,2016,0.0,32.0
1703883,2017,0.0,32.0
1703883,2018,0.0,32.0
1703883,2019,0.1,31.9
1703883,2020,0.0,31.9
1703891,2014,0.0,0.5
1703891,2015,0.0,0.6
1703891,2016,0.0,0.6
1703891,2017,0.0,0.6
1703891,2018,0.0,0.6
1703891,2019,0.0,0.6
1703891,2020,0.0,0.6
1703909,2014,5.3,278.7
1703909,2015,3.6,275.2
1703909,2016,0.1,275.1
1703909,2017,0.2,274.9
1703909,2018,0.2,274.8
1703909,2019,0.3,274.4
1703909,2020,0.4,274.1
1704105,2014,0.0,0.0
1704105,2015,0.0,0.0
1704105,2016,0.0,0.0
1704105,2017,0.0,0.0
1704105,2018,0.0,0.0
1704105,2019,0.0,0.0
1704105,2020,0.0,0.0
1704600,2014,0.0,9.9
1704600,2015,0.0,10.4
1704600,2016,0.2,10.3
1704600,2017,0.1,10.2
1704600,2018,0.2,10.0
1704600,2019,0.0,10.0
1704600,2020,0.2,9.9
1705102,2014,0.0,0.0
1705102,2015,0.0,0.0
1705102,2016,0.0,0.0
1705102,2017,0.0,0.0
1705102,2018,0.0,0.0
1705102,2019,0.0,0.0
1705102,2020,0.0,0.0
1705508,2014,0.0,3.4
1705508,2015,0.0,4.0
1705508,2016,0.0,4.0
1705508,2017,0.0,4.0
1705508,2018,0.0,4.0
1705508,2019,0.0,4.0
1705508,2020,0.0,4.0
1705557,2014,0.0,0.0
1705557,2015,0.0,16.6
1705557,2016,0.0,0.0
1705557,2017,0.0,16.6
1705557,2018,0.0,16.6
1705557,2019,0.0,16.6
1705557,2020,0.0,16.6
1705607,2014,0.0,0.0
1705607,2015,0.0,0.0
1705607,2016,0.0,0.0
1705607,2017,0.0,0.0
1705607,2018,0.0,0.0
1705607,2019,0.0,0.0
1705607,2020,0.0,0.0
1706001,2014,0.2,88.0
1706001,2015,0.2,87.8
1706001,2016,0.4,87.4
1706001,2017,0.1,87.3
1706001,2018,1.0,83.7
1706001,2019,0.1,86.1
1706001,2020,0.0,86.1
1706100,2014,0.0,0.0
1706100,2015,0.0,1.1
1706100,2016,0.0,1.1
1706100,2017,0.0,1.1
1706100,2018,0.0,1.1
1706100,2019,0.0,1.1
1706100,2020,0.0,1.1
1706258,2014,0.0,0.0
1706258,2015,0.0,0.0
1706258,2016,0.0,0.0
1706258,2017,0.0,0.0
1706258,2018,0.0,0.0
1706258,2019,0.0,0.0
1706258,2020,0.0,0.0
1706506,2014,0.0,26.1
1706506,2015,0.0,26.1
1706506,2016,0.0,26.1
1706506,2017,0.0,26.1
1706506,2018,0.0,26.1
1706506,2019,0.1,26.0
1706506,2020,0.0,26.0
1707009,2014,0.0,0.7
1707009,2015,0.0,4.7
1707009,2016,0.0,0.0
1707009,2017,0.0,4.7
1707009,2018,0.0,4.7
1707009,2019,0.0,4.7
1707009,2020,0.0,4.7
1707108,2014,0.0,57.3
1707108,2015,0.0,57.4
1707108,2016,0.0,57.4
1707108,2017,0.1,57.3
1707108,2018,0.0,57.3
1707108,2019,0.0,57.3
1707108,2020,0.0,57.3
1707207,2014,0.0,76.7
1707207,2015,0.0,78.6
1707207,2016,2.7,75.9
1707207,2017,0.0,75.9
1707207,2018,0.4,75.5
1707207,2019,0.0,75.5
1707207,2020,0.0,75.5
1707306,2014,0.0,245.8
1707306,2015,0.6,245.1
1707306,2016,8.0,237.1
1707306,2017,2.0,235.1
1707306,2018,1.6,233.6
1707306,2019,0.0,233.6
1707306,2020,0.4,233.2
1707405,2014,0.0,10.1
1707405,2015,0.0,10.1
1707405,2016,0.5,9.7
1707405,2017,0.0,9.7
1707405,2018,0.2,9.5
1707405,2019,0.6,8.9
1707405,2020,0.8,8.1
1707553,2014,0.0,0.0
1707553,2015,0.0,0.0
1707553,2016,0.0,0.0
1707553,2017,0.0,0.0
1707553,2018,0.0,0.0
1707553,2019,0.0,0.0
1707553,2020,0.0,0.0
1707652,2014,0.0,0.0
1707652,2015,0.0,0.0
1707652,2016,0.0,0.0
1707652,2017,0.0,0.0
1707652,2018,0.0,0.0
1707652,2019,0.0,0.0
1707652,2020,0.0,0.0
1707702,2014,0.0,0.0
1707702,2015,0.0,0.0
1707702,2016,0.0,0.0
1707702,2017,0.0,0.0
1707702,2018,0.0,0.0
1707702,2019,0.0,0.0
1707702,2020,0.0,0.0
1708205,2014,1.0,821.7
1708205,2015,0.4,827.0
1708205,2016,0.4,820.9
1708205,2017,2.1,824.5
1708205,2018,2.3,822.2
1708205,2019,1.9,820.2
1708205,2020,1.9,818.4
1708254,2014,0.0,1.8
1708254,2015,0.0,1.8
1708254,2016,0.0,1.8
1708254,2017,0.0,1.8
1708254,2018,0.0,1.8
1708254,2019,0.0,1.8
1708254,2020,0.0,1.8
1708304,2014,0.1,51.1
1708304,2015,0.3,50.9
1708304,2016,0.7,50.3
1708304,2017,0.6,49.7
1708304,2018,0.1,47.0
1708304,2019,0.0,49.6
1708304,2020,0.0,49.6
1709005,2014,0.0,0.0
1709005,2015,0.0,0.0
1709005,2016,0.0,0.0
1709005,2017,0.0,0.0
1709005,2018,0.0,0.0
1709005,2019,0.0,0.0
1709005,2020,0.0,0.0
1709302,2014,4.4,163.4
1709302,2015,1.6,161.9
1709302,2016,0.2,161.7
1709302,2017,1.1,160.6
1709302,2018,0.2,160.5
1709302,2019,0.1,160.4
1709302,2020,0.5,159.9
1709500,2014,0.0,0.0
1709500,2015,0.0,0.0
1709500,2016,0.0,0.0
1709500,2017,0.0,0.0
1709500,2018,0.0,0.0
1709500,2019,0.0,0.0
1709500,2020,0.0,0.0
1709807,2014,0.0,0.0
1709807,2015,0.0,0.0
1709807,2016,0.0,0.0
1709807,2017,0.0,0.0
1709807,2018,0.0,0.0
1709807,2019,0.0,0.0
1709807,2020,0.0,0.0
1710508,2014,0.0,0.0
1710508,2015,0.0,0.0
1710508,2016,0.0,0.0
1710508,2017,0.0,0.0
1710508,2018,0.0,0.0
1710508,2019,0.0,0.0
1710508,2020,0.0,0.0
1710706,2014,1.8,59.1
1710706,2015,1.0,58.1
1710706,2016,0.5,57.6
1710706,2017,0.3,57.3
1710706,2018,0.5,56.6
1710706,2019,0.6,56.1
1710706,2020,0.2,55.9
1710904,2014,0.0,0.0
1710904,2015,0.0,0.0
1710904,2016,0.0,0.0
1710904,2017,0.0,0.0
1710904,2018,0.0,0.0
1710904,2019,0.0,0.0
1710904,2020,0.0,0.0
1711100,2014,0.3,47.3
1711100,2015,0.3,47.5
1711100,2016,2.1,45.3
1711100,2017,0.0,45.3
1711100,2018,0.3,45.0
1711100,2019,0.0,45.0
1711100,2020,0.2,44.8
1711506,2014,0.0,0.5
1711506,2015,0.0,10.8
1711506,2016,0.0,3.8
1711506,2017,0.0,10.8
1711506,2018,0.0,10.8
1711506,2019,0.0,10.8
1711506,2020,0.0,10.8
1711803,2014,0.0,12.5
1711803,2015,0.0,12.5
1711803,2016,0.1,12.4
1711803,2017,0.0,12.4
1711803,2018,0.0,12.4
1711803,2019,0.0,12.4
1711803,2020,0.0,12.4
1711902,2014,7.1,1965.0
1711902,2015,7.3,1885.3
1711902,2016,1.4,1956.7
1711902,2017,5.4,1951.3
1711902,2018,0.9,1950.3
1711902,2019,0.5,1949.9
1711902,2020,0.1,1949.7
1711951,2014,0.0,0.0
1711951,2015,0.0,0.0
1711951,2016,0.0,0.0
1711951,2017,0.0,0.0
1711951,2018,0.0,0.0
1711951,2019,0.0,0.0
1711951,2020,0.0,0.0
1712009,2014,0.0,0.0
1712009,2015,0.0,0.0
1712009,2016,0.0,0.0
1712009,2017,0.0,0.0
1712009,2018,0.0,0.0
1712009,2019,0.0,0.0
1712009,2020,0.0,0.0
1712157,2014,0.0,0.4
1712157,2015,0.0,8.5
1712157,2016,0.0,0.6
1712157,2017,0.0,8.5
1712157,2018,0.0,8.5
1712157,2019,0.0,8.5
1712157,2020,0.0,8.5
1712405,2014,0.0,2.8
1712405,2015,0.0,3.5
1712405,2016,0.0,3.5
1712405,2017,0.0,3.5
1712405,2018,0.0,3.5
1712405,2019,0.0,3.5
1712405,2020,0.0,3.5
1712454,2014,0.0,20.6
1712454,2015,0.0,20.6
1712454,2016,0.0,20.6
1712454,2017,0.0,20.6
1712454,2018,0.7,19.9
1712454,2019,1.1,18.8
1712454,2020,0.0,18.8
1712504,2014,1.8,187.0
1712504,2015,8.7,178.4
1712504,2016,7.4,171.0
1712504,2017,1.7,169.3
1712504,2018,0.0,169.3
1712504,2019,1.4,168.0
1712504,2020,0.4,167.6
1712702,2014,0.0,0.0
1712702,2015,0.0,261.7
1712702,2016,0.0,0.0
1712702,2017,0.0,261.7
1712702,2018,0.0,261.7
1712702,2019,0.0,261.7
1712702,2020,0.0,261.7
1712801,2014,0.1,62.7
1712801,2015,0.1,62.7
1712801,2016,0.0,62.7
1712801,2017,0.0,62.7
1712801,2018,0.2,62.5
1712801,2019,0.0,62.5
1712801,2020,0.0,62.5
1713205,2014,0.0,0.0
1713205,2015,0.0,0.0
1713205,2016,0.0,0.0
1713205,2017,0.0,0.0
1713205,2018,0.0,0.0
1713205,2019,0.0,0.0
1713205,2020,0.0,0.0
1713304,2014,0.0,9.3
1713304,2015,0.0,9.3
1713304,2016,0.5,8.7
1713304,2017,0.0,8.7
1713304,2018,0.4,8.4
1713304,2019,0.0,8.4
1713304,2020,0.0,8.4
1713601,2014,0.0,0.3
1713601,2015,0.0,0.3
1713601,2016,0.0,0.3
1713601,2017,0.0,0.3
