geocodigo,var,kwh_total,n_uc_total,superficies_hidrica_ha,urban_area_ha,fires_ha,temp_urbana_c,pop,df_km2,pib_rpt_2020
1501907,temp_urbana_c,0.548026168128938,-0.0934607147435296,-0.02450969004692979,-0.21622239688699377,0.22855340180742273,1.0,-0.07481778817103182,0.5342456238907164,0.47241592249609665
1501907,pop,-0.1358030157145244,0.9370546049421978,-0.9293348072116914,0.41530810260204226,-0.7199598155261182,-0.07481778817103182,1.0,0.025187863868060892,0.17034071428841852
1501907,df_km2,0.40089238827641455,0.07854243304629352,-0.19420769794787324,0.07450452829123277,-0.1474275865349327,0.5342456238907164,0.025187863868060892,1.0,0.6431101728766329
1501907,pib_rpt_2020,0.874983445612337,0.2697695385178862,-0.4414961077280892,0.3954820710907308,-0.4266643757622835,0.47241592249609665,0.17034071428841852,0.6431101728766329,1.0
1501956,kwh_total,1.0,0.26270831400067285,-0.18888022812451213,-0.18009326897186256,0.4829729914970972,0.6276353779164195,0.16346971534688748,-0.128764034613177,0.5274619045139313
1501956,n_uc_total,0.26270831400067285,1.0,0.7005311377374028,-0.2441793135609992,-0.19247165632887187,0.46533507516074857,0.9722054673423169,0.8066886988698293,0.8884623211858405
1501956,superficies_hidrica_ha,-0.18888022812451213,0.7005311377374028,1.0,-0.35959162092478136,-0.30249743991638706,0.40854901990028536,0.8117888766605281,0.8671210204138877,0.6472235224250523
1501956,urban_area_ha,-0.18009326897186256,-0.2441793135609992,-0.35959162092478136,1.0,0.6257601464808283,0.0992150723343608,-0.394230171579604,-0.2843049380608876,-0.486847837675779
1501956,fires_ha,0.4829729914970972,-0.19247165632887187,-0.30249743991638706,0.6257601464808283,1.0,0.6574721678041726,-0.3030786378920516,-0.2607082076118596,-0.07073661788392266
1501956,temp_urbana_c,0.6276353779164195,0.46533507516074857,0.40854901990028536,0.0992150723343608,0.6574721678041726,1.0,0.41650220593102427,0.3405714535659186,0.6182747998266452
1501956,pop,0.16346971534688748,0.9722054673423169,0.8117888766605281,-0.394230171579604,-0.3030786378920516,0.41650220593102427,1.0,0.8856048913286243,0.8983393740139894
1501956,df_km2,-0.128764034613177,0.8066886988698293,0.8671210204138877,-0.2843049380608876,-0.2607082076118596,0.3405714535659186,0.8856048913286243,1.0,0.748287237094833
1501956,pib_rpt_2020,0.5274619045139313,0.8884623211858405,0.6472235224250523,-0.486847837675779,-0.07073661788392266,0.6182747998266452,0.8983393740139894,0.748287237094833,1.0
1502004,kwh_total,1.0,0.9628220668455173,0.33895105487292637,0.42586268777595115,-0.23648246163206152,-0.7793074754231044,0.9711087891528873,0.019746262533376774,0.9759958203213692
1502004,n_uc_total,0.9628220668455173,1.0,0.14990971608613685,0.5194826484012555,-0.28194450697880247,-0.6600385079699269,0.9730179307442418,0.12460534325281912,0.9748005272713081
1502004,superficies_hidrica_ha,0.33895105487292637,0.14990971608613685,1.0,0.36269473396902985,-0.11817598380063775,-0.5437074872815986,0.24152918762168998,-0.06546963735541866,0.18913136820435048
1502004,urban_area_ha,0.42586268777595115,0.5194826484012555,0.36269473396902985,1.0,-0.15968366520568716,-0.24177669622958267,0.403539238444414,0.23307314159123838,0.3627372002663511
1502004,fires_ha,-0.23648246163206152,-0.28194450697880247,-0.11817598380063775,-0.15968366520568716,1.0,0.44380668609861934,-0.3309510892018389,-0.8898729862118948,-0.35905765806671974
1502004,temp_urbana_c,-0.7793074754231044,-0.6600385079699269,-0.5437074872815986,-0.24177669622958267,0.44380668609861934,1.0,-0.715967647722351,-0.31854689971149786,-0.7644840310970145
1502004,pop,0.9711087891528873,0.9730179307442418,0.24152918762168998,0.403539238444414,-0.3309510892018389,-0.715967647722351,1.0,0.11922665561364232,0.9864527092071438
1502004,df_km2,0.019746262533376774,0.12460534325281912,-0.06546963735541866,0.23307314159123838,-0.8898729862118948,-0.31854689971149786,0.11922665561364232,1.0,0.1638524742798926
1502004,pib_rpt_2020,0.9759958203213692,0.9748005272713081,0.18913136820435048,0.3627372002663511,-0.35905765806671974,-0.7644840310970145,0.9864527092071438,0.1638524742798926,1.0
1502103,kwh_total,1.0,-0.5105765860274306,0.11409961057477273,0.31691016480447576,0.3662969268214998,0.48490740021806467,-0.4361756955178807,0.40749425276560397,0.1309398818505427
1502103,n_uc_total,-0.5105765860274306,1.0,-0.5415266113631232,-0.26015208432457015,-0.603519289017494,0.26519384506206484,0.9151240947852491,-0.12376099365483827,0.5695712089192421
1502103,superficies_hidrica_ha,0.11409961057477273,-0.5415266113631232,1.0,0.7825877786823091,0.3609263347800005,-0.1737742593096727,-0.7028108355180746,-0.2659015380129344,-0.8217692640809761
1502103,urban_area_ha,0.31691016480447576,-0.26015208432457015,0.7825877786823091,1.0,0.2464883228233345,0.22472199842438156,-0.3786790393889395,-0.24501625950723974,-0.32662847778726994
1502103,fires_ha,0.3662969268214998,-0.603519289017494,0.3609263347800005,0.2464883228233345,1.0,0.21105793858947855,-0.6227507101811804,0.42972924145721253,-0.2650813459375693
1502103,temp_urbana_c,0.48490740021806467,0.26519384506206484,-0.1737742593096727,0.22472199842438156,0.21105793858947855,1.0,0.07778832686746691,0.0492582270222019,0.3718546911710958
1502103,pop,-0.4361756955178807,0.9151240947852491,-0.7028108355180746,-0.3786790393889395,-0.6227507101811804,0.07778832686746691,1.0,0.10120140081726708,0.7680466884321009
1502103,df_km2,0.40749425276560397,-0.12376099365483827,-0.2659015380129344,-0.24501625950723974,0.42972924145721253,0.0492582270222019,0.10120140081726708,1.0,0.4083235044107842
1502103,pib_rpt_2020,0.1309398818505427,0.5695712089192421,-0.8217692640809761,-0.32662847778726994,-0.2650813459375693,0.3718546911710958,0.7680466884321009,0.4083235044107842,1.0
1502152,kwh_total,1.0,0.7929212914326071,0.24147338649417627,0.3648600273146962,0.6452246802431362,0.19422339865265312,0.6307989455803993,0.025215342259114086,0.13767271799700534
1502152,n_uc_total,0.7929212914326071,1.0,0.5111999224074644,0.5486423452878518,0.09736899117767053,-0.2120105539677877,0.9345809652868733,-0.34778659798754685,0.6422799556518142
1502152,superficies_hidrica_ha,0.24147338649417627,0.5111999224074644,1.0,-0.1235125478144684,-0.38114201239336254,0.22762091377214802,0.6940967896354694,0.3223773145213945,0.6700514598311893
1502152,urban_area_ha,0.3648600273146962,0.5486423452878518,-0.1235125478144684,1.0,0.0399140113759843,-0.6849815156118975,0.45254014938628817,-0.7400630342456521,0.33234957241019103
1502152,fires_ha,0.6452246802431362,0.09736899117767053,-0.38114201239336254,0.0399140113759843,1.0,0.46277553081691436,-0.1837431917637782,0.23681564756366852,-0.6626591931596466
1502152,temp_urbana_c,0.19422339865265312,-0.2120105539677877,0.22762091377214802,-0.6849815156118975,0.46277553081691436,1.0,-0.2276393604387631,0.821242677706218,-0.4829198089514307
1502152,pop,0.6307989455803993,0.9345809652868733,0.6940967896354694,0.45254014938628817,-0.1837431917637782,-0.2276393604387631,1.0,-0.24429164559207897,0.8436494857504278
1502152,df_km2,0.025215342259114086,-0.34778659798754685,0.3223773145213945,-0.7400630342456521,0.23681564756366852,0.821242677706218,-0.24429164559207897,1.0,-0.318141848713942
1502152,pib_rpt_2020,0.13767271799700534,0.6422799556518142,0.6700514598311893,0.33234957241019103,-0.6626591931596466,-0.4829198089514307,0.8436494857504278,-0.318141848713942,1.0
1502202,kwh_total,1.0,-0.26759210687478263,0.05933288515507766,-0.28786233412022666,0.33402168269428056,0.6012853619922541,-0.32148437192713475,0.4941488991458514,-0.13865920358139464
1502202,n_uc_total,-0.26759210687478263,1.0,-0.8198173696686775,0.3793296094190093,-0.6944725565523375,0.2802783473583358,0.9244261358540871,-0.24407964455594364,0.9043607017911429
1502202,superficies_hidrica_ha,0.05933288515507766,-0.8198173696686775,1.0,-0.2192337568516251,0.2636340323359434,-0.5839786085923381,-0.5863658605407114,0.05552450953276052,-0.5457766473128886
1502202,urban_area_ha,-0.28786233412022666,0.3793296094190093,-0.2192337568516251,1.0,-0.6684280084864691,0.3448587007828315,0.45807650661170674,-0.9228796958472413,0.36258970950649594
1502202,fires_ha,0.33402168269428056,-0.6944725565523375,0.2636340323359434,-0.6684280084864691,1.0,0.014547019304529165,-0.8939283696856178,0.5579797671640033,-0.8471677391461229
1502202,temp_urbana_c,0.6012853619922541,0.2802783473583358,-0.5839786085923381,0.3448587007828315,0.014547019304529165,1.0,0.080312058610721,-0.10044568095268128,0.14355254332366998
1502202,pop,-0.32148437192713475,0.9244261358540871,-0.5863658605407114,0.45807650661170674,-0.8939283696856178,0.080312058610721,1.0,-0.3098310173332808,0.9576557800663213
1502202,df_km2,0.4941488991458514,-0.24407964455594364,0.05552450953276052,-0.9228796958472413,0.5579797671640033,-0.10044568095268128,-0.3098310173332808,1.0,-0.2265257740976659
1502202,pib_rpt_2020,-0.13865920358139464,0.9043607017911429,-0.5457766473128886,0.36258970950649594,-0.8471677391461229,0.14355254332366998,0.9576557800663213,-0.2265257740976659,1.0
1502301,kwh_total,1.0,0.9607365392947168,-0.37872476421804524,-0.4495066644144241,-0.9230279476072103,-0.15486617202401745,0.7191135032850222,0.27842954088202204,0.7428849380097774
1502301,n_uc_total,0.9607365392947168,1.0,-0.32091315888312916,-0.45653317748788086,-0.9103909590068457,-0.3633337195546643,0.8458062900734769,0.40947389485696517,0.8267751661550223
1502301,superficies_hidrica_ha,-0.37872476421804524,-0.32091315888312916,1.0,-0.5226941583037469,0.20471375150924268,-0.39387039493112364,-0.11758432072055074,0.09213644995425405,-0.4502249203211051
1502301,urban_area_ha,-0.4495066644144241,-0.45653317748788086,-0.5226941583037469,1.0,0.5856838628383646,0.27480209619300483,-0.36260714992717047,-0.32108923001219997,-0.28194530025937486
1502301,fires_ha,-0.9230279476072103,-0.9103909590068457,0.20471375150924268,0.5856838628383646,1.0,0.36308098506395353,-0.8037949608021363,-0.17517469049183232,-0.7906488416610137
1502301,temp_urbana_c,-0.15486617202401745,-0.3633337195546643,-0.39387039493112364,0.27480209619300483,0.36308098506395353,1.0,-0.7352430350750736,-0.24547157807509365,-0.3907174383509366
1502301,pop,0.7191135032850222,0.8458062900734769,-0.11758432072055074,-0.36260714992717047,-0.8037949608021363,-0.7352430350750736,1.0,0.18473255554587661,0.8701244704644171
1502301,df_km2,0.27842954088202204,0.40947389485696517,0.09213644995425405,-0.32108923001219997,-0.17517469049183232,-0.24547157807509365,0.18473255554587661,1.0,0.07364902923008149
1502301,pib_rpt_2020,0.7428849380097774,0.8267751661550223,-0.4502249203211051,-0.28194530025937486,-0.7906488416610137,-0.3907174383509366,0.8701244704644171,0.07364902923008149,1.0
1502400,kwh_total,1.0,0.9707967495843114,0.16607850906923766,0.45550144991296804,-0.6358062847734793,0.26575020984946424,0.9778562810581937,0.11881004416406948,0.9249634625225508
1502400,n_uc_total,0.9707967495843114,1.0,0.2725547996199889,0.41110046256021204,-0.6082637070291086,0.3302039224495286,0.9930322807786922,0.12975145519837453,0.973674823378229
1502400,superficies_hidrica_ha,0.16607850906923766,0.2725547996199889,1.0,0.3914475183172621,-0.5096625035961937,-0.16425785884286387,0.29882736325074705,-0.6032991167598757,0.2006674274724138
1502400,urban_area_ha,0.45550144991296804,0.41110046256021204,0.3914475183172621,1.0,-0.9571022271435942,-0.08117594268653769,0.42633173096196886,-0.10371783962052071,0.37809370444988966
1502400,fires_ha,-0.6358062847734793,-0.6082637070291086,-0.5096625035961937,-0.9571022271435942,1.0,0.09144239382910206,-0.6331559168042831,0.21300415723536703,-0.5485674393267265
1502400,temp_urbana_c,0.26575020984946424,0.3302039224495286,-0.16425785884286387,-0.08117594268653769,0.09144239382910206,1.0,0.289273802875012,0.8309153074649405,0.35584823217617007
1502400,pop,0.9778562810581937,0.9930322807786922,0.29882736325074705,0.42633173096196886,-0.6331559168042831,0.289273802875012,1.0,0.06097695452858646,0.9406977296248801
1502400,df_km2,0.11881004416406948,0.12975145519837453,-0.6032991167598757,-0.10371783962052071,0.21300415723536703,0.8309153074649405,0.06097695452858646,1.0,0.23572624321725522
1502400,pib_rpt_2020,0.9249634625225508,0.973674823378229,0.2006674274724138,0.37809370444988966,-0.5485674393267265,0.35584823217617007,0.9406977296248801,0.23572624321725522,1.0
1502509,kwh_total,1.0,0.6952938349400513,-0.6820806292239544,-0.30789150739794596,-0.4859648946362821,,0.4757257182381791,-0.06498693253074886,0.6777888697549849
1502509,n_uc_total,0.6952938349400513,1.0,-0.9928754052764115,-0.5378664249425101,-0.3268547225643547,,0.936859776036388,0.0070878234972077,0.9535800450736878
1502509,superficies_hidrica_ha,-0.6820806292239544,-0.9928754052764115,1.0,0.4434539876464982,0.31104743782674116,,-0.9532235042910934,-0.0022912414152507195,-0.9796520196390308
1502509,urban_area_ha,-0.30789150739794596,-0.5378664249425101,0.4434539876464982,1.0,0.2625028933484327,,-0.38704386412157654,0.06780171305655099,-0.2834113549043945
1502509,fires_ha,-0.4859648946362821,-0.3268547225643547,0.31104743782674116,0.2625028933484327,1.0,,-0.34640360379660645,0.799286103325092,-0.2677065410667712
1502509,temp_urbana_c,,,,,,,,,
1502509,pop,0.4757257182381791,0.936859776036388,-0.9532235042910934,-0.38704386412157654,-0.34640360379660645,,1.0,-0.13583448135140905,0.9383011735530807
1502509,df_km2,-0.06498693253074886,0.0070878234972077,-0.0022912414152507195,0.06780171305655099,0.799286103325092,,-0.13583448135140905,1.0,-0.015324808724164399
1502509,pib_rpt_2020,0.6777888697549849,0.9535800450736878,-0.9796520196390308,-0.2834113549043945,-0.2677065410667712,,0.9383011735530807,-0.015324808724164399,1.0
1502608,kwh_total,1.0,0.3688899672278283,0.5751773196716217,-0.6491428347828021,-0.5071894283027145,-0.2566875067371411,0.2209883810939622,0.7080368427986979,0.4295350520939879
1502608,n_uc_total,0.3688899672278283,1.0,0.8790072858084684,-0.4776962269885506,-0.5413797900237822,-0.3469809444979739,0.9078525732562422,0.24396175651779753,0.9436983554282629
1502608,superficies_hidrica_ha,0.5751773196716217,0.8790072858084684,1.0,-0.41948678000266315,-0.4669481432177144,-0.28781541726829024,0.8759589143964459,0.319665059242743,0.9527260724735382
1502608,urban_area_ha,-0.6491428347828021,-0.4776962269885506,-0.41948678000266315,1.0,0.9506151835746872,0.6509052786943648,-0.38209827991240786,-0.31934897105509497,-0.4430076018189075
1502608,fires_ha,-0.5071894283027145,-0.5413797900237822,-0.4669481432177144,0.9506151835746872,1.0,0.6997253594731809,-0.5512977535620971,-0.06340645469617233,-0.47835076724176495
1502608,temp_urbana_c,-0.2566875067371411,-0.3469809444979739,-0.28781541726829024,0.6509052786943648,0.6997253594731809,1.0,-0.4079062150930068,0.2607985886593101,-0.3534728808692207
1502608,pop,0.2209883810939622,0.9078525732562422,0.8759589143964459,-0.38209827991240786,-0.5512977535620971,-0.4079062150930068,1.0,-0.09294660000568347,0.8898956025345522
1502608,df_km2,0.7080368427986979,0.24396175651779753,0.319665059242743,-0.31934897105509497,-0.06340645469617233,0.2607985886593101,-0.09294660000568347,1.0,0.29709852488313115
1502608,pib_rpt_2020,0.4295350520939879,0.9436983554282629,0.9527260724735382,-0.4430076018189075,-0.47835076724176495,-0.3534728808692207,0.8898956025345522,0.29709852488313115,1.0
1502707,kwh_total,1.0,0.8490853602669823,-0.8952850623836227,0.5317251640601038,0.2604540798961688,-0.04710599250167082,0.5113890169988318,0.17209705612863646,0.8942946450247901
1502707,n_uc_total,0.8490853602669823,1.0,-0.865760490179657,0.4730972357088196,0.12654453825579237,-0.5327551238678784,0.8704335496001754,0.13046874387748816,0.8162639415567766
1502707,superficies_hidrica_ha,-0.8952850623836227,-0.865760490179657,1.0,-0.4319238633122617,-0.3367688760232557,0.3180648792437137,-0.5650351175947689,-0.2895843322422161,-0.7752848769995777
1502707,urban_area_ha,0.5317251640601038,0.4730972357088196,-0.4319238633122617,1.0,-0.27227183070152955,-0.18304332853614236,0.36996961040366205,0.4340833177564164,0.21604405270124036
1502707,fires_ha,0.2604540798961688,0.12654453825579237,-0.3367688760232557,-0.27227183070152955,1.0,3.290331562488226e-05,-0.22273637434388238,-0.5638104149135921,0.28942637910286195
1502707,temp_urbana_c,-0.04710599250167082,-0.5327551238678784,0.3180648792437137,-0.18304332853614236,3.290331562488226e-05,1.0,-0.7332322666878632,-0.034622444373324915,-0.06925370918438722
1502707,pop,0.5113890169988318,0.8704335496001754,-0.5650351175947689,0.36996961040366205,-0.22273637434388238,-0.7332322666878632,1.0,0.140734206518123,0.5392663155356117
1502707,df_km2,0.17209705612863646,0.13046874387748816,-0.2895843322422161,0.4340833177564164,-0.5638104149135921,-0.034622444373324915,0.140734206518123,1.0,0.06833847228515935
1502707,pib_rpt_2020,0.8942946450247901,0.8162639415567766,-0.7752848769995777,0.21604405270124036,0.28942637910286195,-0.06925370918438722,0.5392663155356117,0.06833847228515935,1.0
1502756,kwh_total,1.0,0.27289375221812273,0.206067267030364,0.11493515021408361,-0.060766316038461804,0.674220033479075,0.24413529830491304,0.6823365949441011,0.3752376902233764
1502756,n_uc_total,0.27289375221812273,1.0,0.8644803381719325,0.5755256325987704,-0.6557958620081359,-0.4753156681410735,0.9680411453509182,0.2345146823122203,0.9640494229317043
1502756,superficies_hidrica_ha,0.206067267030364,0.8644803381719325,1.0,0.4491915830184516,-0.5753416880087832,-0.5486758891245183,0.7316985164520253,0.40377819152906974,0.9334649028051459
1502756,urban_area_ha,0.11493515021408361,0.5755256325987704,0.4491915830184516,1.0,-0.9828012080908284,-0.3677779202793065,0.49778680892418053,0.149510182952828,0.4422770243535541
1502756,fires_ha,-0.060766316038461804,-0.6557958620081359,-0.5753416880087832,-0.9828012080908284,1.0,0.4931052600718339,-0.5600267309001219,-0.11675593930530469,-0.5370172299094202
1502756,temp_urbana_c,0.674220033479075,-0.4753156681410735,-0.5486758891245183,-0.3677779202793065,0.4931052600718339,1.0,-0.40954343034826923,0.34196606952536435,-0.3972678188385169
1502756,pop,0.24413529830491304,0.9680411453509182,0.7316985164520253,0.49778680892418053,-0.5600267309001219,-0.40954343034826923,1.0,0.11609247773629698,0.8962664208597504
1502756,df_km2,0.6823365949441011,0.2345146823122203,0.40377819152906974,0.149510182952828,-0.11675593930530469,0.34196606952536435,0.11609247773629698,1.0,0.4072995883567825
1502756,pib_rpt_2020,0.3752376902233764,0.9640494229317043,0.9334649028051459,0.4422770243535541,-0.5370172299094202,-0.3972678188385169,0.8962664208597504,0.4072995883567825,1.0
1502764,kwh_total,1.0,0.9670085742362314,0.2012448809412659,-0.4773923841772182,-0.16087255441947307,-0.5986595571878551,0.9706979534070188,0.7630359765747754,0.8379696439235045
1502764,n_uc_total,0.9670085742362314,1.0,0.27239117399987217,-0.4216590143142257,0.00424955079936087,-0.609781959955119,0.941579554959042,0.7684308158972686,0.7874707069696875
1502764,superficies_hidrica_ha,0.2012448809412659,0.27239117399987217,1.0,-0.5755760793547255,-0.31918231783742745,-0.1231685481310892,0.03391342484071057,-0.11363319715903136,-0.02250072555150264
1502764,urban_area_ha,-0.4773923841772182,-0.4216590143142257,-0.5755760793547255,1.0,0.2075051445704465,0.23465159371555763,-0.39356051818411697,0.01350103810585214,-0.42461096573973917
1502764,fires_ha,-0.16087255441947307,0.00424955079936087,-0.31918231783742745,0.2075051445704465,1.0,0.28102385172293803,-0.01903795263409569,0.11473509716370338,0.016476704566152144
1502764,temp_urbana_c,-0.5986595571878551,-0.609781959955119,-0.1231685481310892,0.23465159371555763,0.28102385172293803,1.0,-0.6131901170112467,-0.15628995276016333,-0.5917378458848778
1502764,pop,0.9706979534070188,0.941579554959042,0.03391342484071057,-0.39356051818411697,-0.01903795263409569,-0.6131901170112467,1.0,0.7397157077780746,0.9258062913904292
1502764,df_km2,0.7630359765747754,0.7684308158972686,-0.11363319715903136,0.01350103810585214,0.11473509716370338,-0.15628995276016333,0.7397157077780746,1.0,0.4858342046295782
1502764,pib_rpt_2020,0.8379696439235045,0.7874707069696875,-0.02250072555150264,-0.42461096573973917,0.016476704566152144,-0.5917378458848778,0.9258062913904292,0.4858342046295782,1.0
1502772,kwh_total,1.0,0.8463679181334496,0.8574948611704698,0.5192653774564705,-0.5108436482920592,-0.6829758081943339,0.7409391184098074,0.6283942408130894,0.7384123266566668
1502772,n_uc_total,0.8463679181334496,1.0,0.9687428984646245,0.5430161994477155,-0.00025100070508727484,-0.36095735383390287,0.31946633665227814,0.767300780579217,0.9462990175370213
1502772,superficies_hidrica_ha,0.8574948611704698,0.9687428984646245,1.0,0.5383832369141368,-0.0989484148600581,-0.4285378232830667,0.31087569333442466,0.7524172030747859,0.9536179164787163
1502772,urban_area_ha,0.5192653774564705,0.5430161994477155,0.5383832369141368,1.0,-0.20690904983166195,-0.59941109415424,0.13080144779907496,0.3115080445970385,0.49470575753521745
1502772,fires_ha,-0.5108436482920592,-0.00025100070508727484,-0.0989484148600581,-0.20690904983166195,1.0,0.8169548605773569,-0.7989858925040847,-0.07626417676758214,0.08668378930479595
1502772,temp_urbana_c,-0.6829758081943339,-0.36095735383390287,-0.4285378232830667,-0.59941109415424,0.8169548605773569,1.0,-0.6077961981962219,-0.48502809369853006,-0.3489057362832007
1502772,pop,0.7409391184098074,0.31946633665227814,0.31087569333442466,0.13080144779907496,-0.7989858925040847,-0.6077961981962219,1.0,0.17980826352569818,0.11570844122448286
1502772,df_km2,0.6283942408130894,0.767300780579217,0.7524172030747859,0.3115080445970385,-0.07626417676758214,-0.48502809369853006,0.17980826352569818,1.0,0.8196059656872895
1502772,pib_rpt_2020,0.7384123266566668,0.9462990175370213,0.9536179164787163,0.49470575753521745,0.08668378930479595,-0.3489057362832007,0.11570844122448286,0.8196059656872895,1.0
1502806,kwh_total,1.0,0.5605257863964566,-0.3391639431505315,-0.16208918432841285,-0.6367464412715628,,0.6242896196096994,0.19042504847622627,0.410047643031812
1502806,n_uc_total,0.5605257863964566,1.0,-0.8437582976783518,-0.3522219339595085,-0.2861487411490127,,0.991033016721861,0.6709243026903633,-0.18448123330547048
1502806,superficies_hidrica_ha,-0.3391639431505315,-0.8437582976783518,1.0,0.7764014035790293,0.48819499436937847,,-0.8237546926552674,-0.6279854651980493,0.27246546583087716
1502806,urban_area_ha,-0.16208918432841285,-0.3522219339595085,0.7764014035790293,1.0,0.6686089999282328,,-0.3437821927752932,-0.376745861574919,0.0978404519570502
1502806,fires_ha,-0.6367464412715628,-0.2861487411490127,0.48819499436937847,0.6686089999282328,1.0,,-0.30684515886310204,-0.17364583789112087,-0.14140127105062877
1502806,temp_urbana_c,,,,,,,,,
1502806,pop,0.6242896196096994,0.991033016721861,-0.8237546926552674,-0.3437821927752932,-0.30684515886310204,,1.0,0.5994537419769111,-0.06640628392568974
1502806,df_km2,0.19042504847622627,0.6709243026903633,-0.6279854651980493,-0.376745861574919,-0.17364583789112087,,0.5994537419769111,1.0,-0.31374296277101643
1502806,pib_rpt_2020,0.410047643031812,-0.18448123330547048,0.27246546583087716,0.0978404519570502,-0.14140127105062877,,-0.06640628392568974,-0.31374296277101643,1.0
1502855,kwh_total,1.0,0.8224109010195015,-0.7119441175102612,-0.22479687703781032,0.16793668082983731,-0.8091828252752722,0.863190435340788,0.5581474034146268,0.7981182620842032
1502855,n_uc_total,0.8224109010195015,1.0,-0.3427747182719156,-0.39280956752835994,0.4415581086721815,-0.9876905148884955,0.9878200672162255,0.8023162568349448,0.9313002318881611
1502855,superficies_hidrica_ha,-0.7119441175102612,-0.3427747182719156,1.0,0.4153333339917385,0.4319181728936385,0.27320003859492936,-0.4494572001034498,-0.08891701092211776,-0.4951620675330624
1502855,urban_area_ha,-0.22479687703781032,-0.39280956752835994,0.4153333339917385,1.0,0.18015266185457687,0.3440001957327178,-0.38806104150594783,-0.500857311206763,-0.4181112469219043
1502855,fires_ha,0.16793668082983731,0.4415581086721815,0.4319181728936385,0.18015266185457687,1.0,-0.4543371691347445,0.36813281114881835,0.6693484346754107,0.3017869347920778
1502855,temp_urbana_c,-0.8091828252752722,-0.9876905148884955,0.27320003859492936,0.3440001957327178,-0.4543371691347445,1.0,-0.9611314359716793,-0.8107519208546776,-0.8736061467566074
1502855,pop,0.863190435340788,0.9878200672162255,-0.4494572001034498,-0.38806104150594783,0.36813281114881835,-0.9611314359716793,1.0,0.7514599037825517,0.9701591209874512
1502855,df_km2,0.5581474034146268,0.8023162568349448,-0.08891701092211776,-0.500857311206763,0.6693484346754107,-0.8107519208546776,0.7514599037825517,1.0,0.6750160607428082
1502855,pib_rpt_2020,0.7981182620842032,0.9313002318881611,-0.4951620675330624,-0.4181112469219043,0.3017869347920778,-0.8736061467566074,0.9701591209874512,0.6750160607428082,1.0
1502905,kwh_total,1.0,-0.6343514997128787,-0.3057250399693737,0.15067963977919682,0.557209611578799,0.6343857148431041,-0.5247634196854106,0.007459753614064767,-0.446151865482831
1502905,n_uc_total,-0.6343514997128787,1.0,0.28162049508947873,-0.4508156107625482,-0.8034605800979342,-0.6734241378770938,0.9794363620990219,0.5680183543977081,0.9012977067530242
1502905,superficies_hidrica_ha,-0.3057250399693737,0.28162049508947873,1.0,0.12239989602447195,0.13236246272487914,-0.12741783115947722,0.22466119586734523,-0.0609949729835852,0.34582363421561974
1502905,urban_area_ha,0.15067963977919682,-0.4508156107625482,0.12239989602447195,1.0,0.47734524731645506,0.5436021002261496,-0.39299728682168844,-0.34768734803290746,-0.4064254683189118
1502905,fires_ha,0.557209611578799,-0.8034605800979342,0.13236246272487914,0.47734524731645506,1.0,0.6794844655441181,-0.7615772175969616,-0.4900093484069517,-0.5987199738360882
1502905,temp_urbana_c,0.6343857148431041,-0.6734241378770938,-0.12741783115947722,0.5436021002261496,0.6794844655441181,1.0,-0.656580803794989,-0.6476512969046714,-0.7335550639122542
1502905,pop,-0.5247634196854106,0.9794363620990219,0.22466119586734523,-0.39299728682168844,-0.7615772175969616,-0.656580803794989,1.0,0.6943064911445898,0.946169724723158
1502905,df_km2,0.007459753614064767,0.5680183543977081,-0.0609949729835852,-0.34768734803290746,-0.4900093484069517,-0.6476512969046714,0.6943064911445898,1.0,0.7976620842448399
1502905,pib_rpt_2020,-0.446151865482831,0.9012977067530242,0.34582363421561974,-0.4064254683189118,-0.5987199738360882,-0.7335550639122542,0.946169724723158,0.7976620842448399,1.0
1502939,kwh_total,1.0,0.3425852709790907,-0.43959180552416965,0.19670619236743675,-0.11956378302239375,0.6053797276665316,0.31230428378232766,0.24444101496119486,0.5566785198599471
1502939,n_uc_total,0.3425852709790907,1.0,-0.4217263066583314,0.40584636463694845,-0.4351222354356896,-0.34049561117743965,0.978676674632052,0.8092566558451315,0.5858516245503218
1502939,superficies_hidrica_ha,-0.43959180552416965,-0.4217263066583314,1.0,-0.14566798487263882,0.10332934153148633,0.3217557003165028,-0.5304980762547911,-0.06775066002538778,-0.8687065123574179
1502939,urban_area_ha,0.19670619236743675,0.40584636463694845,-0.14566798487263882,1.0,-0.8924811958060641,0.025005423490476367,0.4496027477267742,0.2713066680479694,0.3270380981584357
1502939,fires_ha,-0.11956378302239375,-0.4351222354356896,0.10332934153148633,-0.8924811958060641,1.0,0.12956942332643925,-0.477874437164914,-0.41904971407649444,-0.10942907367698725
1502939,temp_urbana_c,0.6053797276665316,-0.34049561117743965,0.3217557003165028,0.025005423490476367,0.12956942332643925,1.0,-0.4101025272380737,-0.15520244514144937,-0.11685808468545425
1502939,pop,0.31230428378232766,0.978676674632052,-0.5304980762547911,0.4496027477267742,-0.477874437164914,-0.4101025272380737,1.0,0.8001064960605022,0.655162561131489
1502939,df_km2,0.24444101496119486,0.8092566558451315,-0.06775066002538778,0.2713066680479694,-0.41904971407649444,-0.15520244514144937,0.8001064960605022,1.0,0.20063437069002646
1502939,pib_rpt_2020,0.5566785198599471,0.5858516245503218,-0.8687065123574179,0.3270380981584357,-0.10942907367698725,-0.11685808468545425,0.655162561131489,0.20063437069002646,1.0
