system:index,forest_area,rd,.geo
27507,69.8472,0.24339938,"{""type"":""MultiPoint"",""coordinates"":[]}"
27508,48.806625,0.5926764,"{""type"":""MultiPoint"",""coordinates"":[]}"
27509,58.64282,1.0184548,"{""type"":""MultiPoint"",""coordinates"":[]}"
27510,36.05821,0.5147192,"{""type"":""MultiPoint"",""coordinates"":[]}"
27511,20.81387,0.35444108,"{""type"":""MultiPoint"",""coordinates"":[]}"
27512,20.81387,0.9284335,"{""type"":""MultiPoint"",""coordinates"":[]}"
27513,11.005507,0.2599004,"{""type"":""MultiPoint"",""coordinates"":[]}"
27514,2.778729,0.37700954,"{""type"":""MultiPoint"",""coordinates"":[]}"
27515,26.217876,0.12888314,"{""type"":""MultiPoint"",""coordinates"":[]}"
27516,70.13534,0.012708284,"{""type"":""MultiPoint"",""coordinates"":[]}"
27517,70.13534,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27518,70.13534,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27519,99.176155,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27520,99.08146,0.017554175,"{""type"":""MultiPoint"",""coordinates"":[]}"
27521,99.08146,0.015355494,"{""type"":""MultiPoint"",""coordinates"":[]}"
27522,98.2015,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27523,65.3151,0.029007947,"{""type"":""MultiPoint"",""coordinates"":[]}"
27524,17.802399,0.35072255,"{""type"":""MultiPoint"",""coordinates"":[]}"
27525,31.977524,0.32414493,"{""type"":""MultiPoint"",""coordinates"":[]}"
27526,6.00445,0.3636378,"{""type"":""MultiPoint"",""coordinates"":[]}"
27527,1.6099083,0.25439325,"{""type"":""MultiPoint"",""coordinates"":[]}"
27528,99.25209,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27529,97.46242,0.065327786,"{""type"":""MultiPoint"",""coordinates"":[]}"
27530,76.314514,0.1722351,"{""type"":""MultiPoint"",""coordinates"":[]}"
27531,66.18404,0.46398157,"{""type"":""MultiPoint"",""coordinates"":[]}"
27532,54.18643,0.8932189,"{""type"":""MultiPoint"",""coordinates"":[]}"
27533,60.566982,0.940337,"{""type"":""MultiPoint"",""coordinates"":[]}"
27534,75.228134,1.1255624,"{""type"":""MultiPoint"",""coordinates"":[]}"
27535,62.95084,1.0276915,"{""type"":""MultiPoint"",""coordinates"":[]}"
27536,61.87827,1.0294696,"{""type"":""MultiPoint"",""coordinates"":[]}"
27537,70.96379,1.3334568,"{""type"":""MultiPoint"",""coordinates"":[]}"
27538,55.14965,0.99780095,"{""type"":""MultiPoint"",""coordinates"":[]}"
27539,52.682137,1.0864035,"{""type"":""MultiPoint"",""coordinates"":[]}"
27540,82.523895,1.5093484,"{""type"":""MultiPoint"",""coordinates"":[]}"
27541,82.68119,1.1705538,"{""type"":""MultiPoint"",""coordinates"":[]}"
27542,82.48689,0.8522898,"{""type"":""MultiPoint"",""coordinates"":[]}"
27543,88.4664,0.8768791,"{""type"":""MultiPoint"",""coordinates"":[]}"
27544,80.216415,0.71217984,"{""type"":""MultiPoint"",""coordinates"":[]}"
27545,85.06122,0.6912496,"{""type"":""MultiPoint"",""coordinates"":[]}"
27546,74.9705,0.3132511,"{""type"":""MultiPoint"",""coordinates"":[]}"
27547,93.184616,0.2148371,"{""type"":""MultiPoint"",""coordinates"":[]}"
27548,75.71277,0.555657,"{""type"":""MultiPoint"",""coordinates"":[]}"
27549,34.126266,0.87149274,"{""type"":""MultiPoint"",""coordinates"":[]}"
27550,67.010315,1.4256622,"{""type"":""MultiPoint"",""coordinates"":[]}"
27551,73.03578,1.2760006,"{""type"":""MultiPoint"",""coordinates"":[]}"
27552,8.645951,0.6794069,"{""type"":""MultiPoint"",""coordinates"":[]}"
27553,34.69246,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27554,9.18426,0.085297845,"{""type"":""MultiPoint"",""coordinates"":[]}"
27555,11.468168,0.1860412,"{""type"":""MultiPoint"",""coordinates"":[]}"
27556,76.03607,0.059928514,"{""type"":""MultiPoint"",""coordinates"":[]}"
27557,76.03607,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27558,99.176155,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27559,99.08146,0.077544905,"{""type"":""MultiPoint"",""coordinates"":[]}"
27560,99.10501,0.13362701,"{""type"":""MultiPoint"",""coordinates"":[]}"
27561,98.87365,0.08311652,"{""type"":""MultiPoint"",""coordinates"":[]}"
27562,98.87365,0.045381404,"{""type"":""MultiPoint"",""coordinates"":[]}"
27563,98.87365,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27564,98.36351,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27565,58.613125,0.024162604,"{""type"":""MultiPoint"",""coordinates"":[]}"
27566,24.496614,0.2989127,"{""type"":""MultiPoint"",""coordinates"":[]}"
27567,44.012226,0.1913121,"{""type"":""MultiPoint"",""coordinates"":[]}"
27568,6.2355347,0.28927413,"{""type"":""MultiPoint"",""coordinates"":[]}"
27569,99.185326,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27570,99.185326,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27571,99.19523,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27572,96.064575,0.0656301,"{""type"":""MultiPoint"",""coordinates"":[]}"
27573,54.820347,0.15751144,"{""type"":""MultiPoint"",""coordinates"":[]}"
27574,50.538883,0.3941509,"{""type"":""MultiPoint"",""coordinates"":[]}"
27575,52.267616,0.84146494,"{""type"":""MultiPoint"",""coordinates"":[]}"
27576,39.57904,0.81345797,"{""type"":""MultiPoint"",""coordinates"":[]}"
27577,63.32179,1.0263857,"{""type"":""MultiPoint"",""coordinates"":[]}"
27578,62.42188,0.8917799,"{""type"":""MultiPoint"",""coordinates"":[]}"
27579,64.34085,1.0273807,"{""type"":""MultiPoint"",""coordinates"":[]}"
27580,62.018585,1.1520144,"{""type"":""MultiPoint"",""coordinates"":[]}"
27581,60.125927,1.0562989,"{""type"":""MultiPoint"",""coordinates"":[]}"
27582,65.681595,1.2618539,"{""type"":""MultiPoint"",""coordinates"":[]}"
27583,69.555244,1.8651434,"{""type"":""MultiPoint"",""coordinates"":[]}"
27584,54.512085,1.4972147,"{""type"":""MultiPoint"",""coordinates"":[]}"
27585,75.16667,0.88043433,"{""type"":""MultiPoint"",""coordinates"":[]}"
27586,80.94662,1.1114043,"{""type"":""MultiPoint"",""coordinates"":[]}"
27587,86.303566,0.9338409,"{""type"":""MultiPoint"",""coordinates"":[]}"
27588,93.90507,0.658507,"{""type"":""MultiPoint"",""coordinates"":[]}"
27589,94.66747,0.3055983,"{""type"":""MultiPoint"",""coordinates"":[]}"
27590,72.52106,0.24702094,"{""type"":""MultiPoint"",""coordinates"":[]}"
27591,65.426704,0.693652,"{""type"":""MultiPoint"",""coordinates"":[]}"
27592,19.61861,1.066878,"{""type"":""MultiPoint"",""coordinates"":[]}"
27593,21.272938,1.351324,"{""type"":""MultiPoint"",""coordinates"":[]}"
27594,50.17207,1.3838542,"{""type"":""MultiPoint"",""coordinates"":[]}"
27595,36.547813,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27596,80.33373,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27597,80.33373,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27598,80.33373,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27599,99.145134,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27600,99.21927,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27601,97.02456,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27602,92.58353,0.02208228,"{""type"":""MultiPoint"",""coordinates"":[]}"
27603,99.10501,0.08774449,"{""type"":""MultiPoint"",""coordinates"":[]}"
27604,98.87365,0.11154507,"{""type"":""MultiPoint"",""coordinates"":[]}"
27605,98.29137,0.12872945,"{""type"":""MultiPoint"",""coordinates"":[]}"
27606,97.517265,0.114994295,"{""type"":""MultiPoint"",""coordinates"":[]}"
27607,98.02758,0.0811589,"{""type"":""MultiPoint"",""coordinates"":[]}"
27608,97.26543,0.022501133,"{""type"":""MultiPoint"",""coordinates"":[]}"
27609,55.31054,0.056679014,"{""type"":""MultiPoint"",""coordinates"":[]}"
27610,45.458805,0.2735012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27611,36.277317,0.19063698,"{""type"":""MultiPoint"",""coordinates"":[]}"
27612,36.277317,0.22869286,"{""type"":""MultiPoint"",""coordinates"":[]}"
27613,77.697,0.12731165,"{""type"":""MultiPoint"",""coordinates"":[]}"
27614,98.86608,0.02976438,"{""type"":""MultiPoint"",""coordinates"":[]}"
27615,98.86608,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27616,98.86608,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27617,99.234055,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27618,99.185326,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27619,99.012566,8.985616E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
27620,99.012566,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27621,99.012566,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27622,97.11558,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27623,96.4853,0.0061441245,"{""type"":""MultiPoint"",""coordinates"":[]}"
27624,79.13097,0.1196522,"{""type"":""MultiPoint"",""coordinates"":[]}"
27625,49.94481,0.23942819,"{""type"":""MultiPoint"",""coordinates"":[]}"
27626,52.965397,0.74791044,"{""type"":""MultiPoint"",""coordinates"":[]}"
27627,44.78117,1.0387969,"{""type"":""MultiPoint"",""coordinates"":[]}"
27628,60.989624,0.78566253,"{""type"":""MultiPoint"",""coordinates"":[]}"
27629,70.32591,0.811314,"{""type"":""MultiPoint"",""coordinates"":[]}"
27630,58.027008,1.1411561,"{""type"":""MultiPoint"",""coordinates"":[]}"
27631,64.59545,0.7257782,"{""type"":""MultiPoint"",""coordinates"":[]}"
27632,69.15809,0.9152694,"{""type"":""MultiPoint"",""coordinates"":[]}"
27633,66.41379,1.3154523,"{""type"":""MultiPoint"",""coordinates"":[]}"
27634,68.3576,1.6048094,"{""type"":""MultiPoint"",""coordinates"":[]}"
27635,76.90309,1.3002381,"{""type"":""MultiPoint"",""coordinates"":[]}"
27636,70.996735,0.8474177,"{""type"":""MultiPoint"",""coordinates"":[]}"
27637,78.33289,1.2557969,"{""type"":""MultiPoint"",""coordinates"":[]}"
27638,82.60428,1.0812856,"{""type"":""MultiPoint"",""coordinates"":[]}"
27639,89.6896,0.5633918,"{""type"":""MultiPoint"",""coordinates"":[]}"
27640,97.187935,0.33365262,"{""type"":""MultiPoint"",""coordinates"":[]}"
27641,64.35952,0.6532914,"{""type"":""MultiPoint"",""coordinates"":[]}"
27642,34.424843,0.77230626,"{""type"":""MultiPoint"",""coordinates"":[]}"
27643,12.8171835,0.99694645,"{""type"":""MultiPoint"",""coordinates"":[]}"
27644,1.8335005,1.1278542,"{""type"":""MultiPoint"",""coordinates"":[]}"
27645,1.8335005,1.228805,"{""type"":""MultiPoint"",""coordinates"":[]}"
27646,99.145134,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27647,99.21927,0.0036522138,"{""type"":""MultiPoint"",""coordinates"":[]}"
27648,98.16633,0.007883808,"{""type"":""MultiPoint"",""coordinates"":[]}"
27649,97.0563,0.028979236,"{""type"":""MultiPoint"",""coordinates"":[]}"
27650,97.80514,0.02800854,"{""type"":""MultiPoint"",""coordinates"":[]}"
27651,97.40204,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27652,98.29137,0.07695487,"{""type"":""MultiPoint"",""coordinates"":[]}"
27653,97.517265,0.18095434,"{""type"":""MultiPoint"",""coordinates"":[]}"
27654,98.02758,0.1366325,"{""type"":""MultiPoint"",""coordinates"":[]}"
27655,92.805504,0.038041957,"{""type"":""MultiPoint"",""coordinates"":[]}"
27656,49.21736,0.14162609,"{""type"":""MultiPoint"",""coordinates"":[]}"
27657,63.665287,0.46534672,"{""type"":""MultiPoint"",""coordinates"":[]}"
27658,36.764248,0.3540518,"{""type"":""MultiPoint"",""coordinates"":[]}"
27659,36.764248,0.09432211,"{""type"":""MultiPoint"",""coordinates"":[]}"
27660,97.91792,0.001436513,"{""type"":""MultiPoint"",""coordinates"":[]}"
27661,98.149536,0.020412687,"{""type"":""MultiPoint"",""coordinates"":[]}"
27662,73.04472,0.042646464,"{""type"":""MultiPoint"",""coordinates"":[]}"
27663,77.697,0.19475383,"{""type"":""MultiPoint"",""coordinates"":[]}"
27664,98.86608,0.07326519,"{""type"":""MultiPoint"",""coordinates"":[]}"
27665,98.86608,0.0021750838,"{""type"":""MultiPoint"",""coordinates"":[]}"
27666,98.86608,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27667,99.234055,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27668,99.185326,0.00570472,"{""type"":""MultiPoint"",""coordinates"":[]}"
27669,99.012566,0.026561592,"{""type"":""MultiPoint"",""coordinates"":[]}"
27670,99.012566,0.002979126,"{""type"":""MultiPoint"",""coordinates"":[]}"
27671,99.012566,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27672,98.538376,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27673,94.9413,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27674,84.76862,0.0023619712,"{""type"":""MultiPoint"",""coordinates"":[]}"
27675,62.16502,0.021660391,"{""type"":""MultiPoint"",""coordinates"":[]}"
27676,61.849045,0.96355265,"{""type"":""MultiPoint"",""coordinates"":[]}"
27677,65.73368,1.5849903,"{""type"":""MultiPoint"",""coordinates"":[]}"
27678,70.59677,1.861058,"{""type"":""MultiPoint"",""coordinates"":[]}"
27679,59.68597,1.6333249,"{""type"":""MultiPoint"",""coordinates"":[]}"
27680,77.90631,1.3909502,"{""type"":""MultiPoint"",""coordinates"":[]}"
27681,81.08402,0.9454241,"{""type"":""MultiPoint"",""coordinates"":[]}"
27682,68.028946,0.8940329,"{""type"":""MultiPoint"",""coordinates"":[]}"
27683,52.792843,1.1750858,"{""type"":""MultiPoint"",""coordinates"":[]}"
27684,46.111153,1.4782197,"{""type"":""MultiPoint"",""coordinates"":[]}"
27685,73.86113,1.6705574,"{""type"":""MultiPoint"",""coordinates"":[]}"
27686,73.631386,1.171276,"{""type"":""MultiPoint"",""coordinates"":[]}"
27687,79.01205,1.0376035,"{""type"":""MultiPoint"",""coordinates"":[]}"
27688,77.54322,0.99515915,"{""type"":""MultiPoint"",""coordinates"":[]}"
27689,97.67887,0.45135528,"{""type"":""MultiPoint"",""coordinates"":[]}"
27690,82.098274,0.6484914,"{""type"":""MultiPoint"",""coordinates"":[]}"
27691,78.511055,1.0334253,"{""type"":""MultiPoint"",""coordinates"":[]}"
27692,20.150251,1.1366787,"{""type"":""MultiPoint"",""coordinates"":[]}"
27693,8.480079,1.1135701,"{""type"":""MultiPoint"",""coordinates"":[]}"
27694,1.2730547,1.1084028,"{""type"":""MultiPoint"",""coordinates"":[]}"
27695,1.2730547,0.79396635,"{""type"":""MultiPoint"",""coordinates"":[]}"
27696,99.145134,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27697,99.21927,0.021681365,"{""type"":""MultiPoint"",""coordinates"":[]}"
27698,98.89772,0.024424993,"{""type"":""MultiPoint"",""coordinates"":[]}"
27699,98.83937,0.025653632,"{""type"":""MultiPoint"",""coordinates"":[]}"
27700,98.83937,0.007064807,"{""type"":""MultiPoint"",""coordinates"":[]}"
27701,96.34148,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27702,96.01247,0.028959094,"{""type"":""MultiPoint"",""coordinates"":[]}"
27703,95.18808,0.15697993,"{""type"":""MultiPoint"",""coordinates"":[]}"
27704,95.606384,0.085093744,"{""type"":""MultiPoint"",""coordinates"":[]}"
27705,78.5571,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27706,30.723167,0.13997574,"{""type"":""MultiPoint"",""coordinates"":[]}"
27707,68.44612,0.4223592,"{""type"":""MultiPoint"",""coordinates"":[]}"
27708,16.246088,0.33089536,"{""type"":""MultiPoint"",""coordinates"":[]}"
27709,98.149536,0.033729143,"{""type"":""MultiPoint"",""coordinates"":[]}"
27710,98.97981,0.017580764,"{""type"":""MultiPoint"",""coordinates"":[]}"
27711,98.83154,0.18420787,"{""type"":""MultiPoint"",""coordinates"":[]}"
27712,98.86608,0.17278405,"{""type"":""MultiPoint"",""coordinates"":[]}"
27713,98.86608,0.006145856,"{""type"":""MultiPoint"",""coordinates"":[]}"
27714,98.86608,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27715,99.07389,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27716,99.07389,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27717,99.234055,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27718,99.22155,0.0028551354,"{""type"":""MultiPoint"",""coordinates"":[]}"
27719,99.012566,0.024403801,"{""type"":""MultiPoint"",""coordinates"":[]}"
27720,99.012566,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27721,99.012566,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27722,97.17959,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27723,90.47742,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27724,46.636417,0.1312952,"{""type"":""MultiPoint"",""coordinates"":[]}"
27725,40.18426,0.93713987,"{""type"":""MultiPoint"",""coordinates"":[]}"
27726,47.52939,1.6634884,"{""type"":""MultiPoint"",""coordinates"":[]}"
27727,47.96721,2.155286,"{""type"":""MultiPoint"",""coordinates"":[]}"
27728,55.28605,1.9193271,"{""type"":""MultiPoint"",""coordinates"":[]}"
27729,83.01283,1.3045099,"{""type"":""MultiPoint"",""coordinates"":[]}"
27730,78.99055,0.9944838,"{""type"":""MultiPoint"",""coordinates"":[]}"
27731,50.17013,0.9506336,"{""type"":""MultiPoint"",""coordinates"":[]}"
27732,54.63242,1.2885684,"{""type"":""MultiPoint"",""coordinates"":[]}"
27733,18.109816,1.7972752,"{""type"":""MultiPoint"",""coordinates"":[]}"
27734,69.30007,2.409134,"{""type"":""MultiPoint"",""coordinates"":[]}"
27735,66.26598,1.891486,"{""type"":""MultiPoint"",""coordinates"":[]}"
27736,77.95879,1.4510685,"{""type"":""MultiPoint"",""coordinates"":[]}"
27737,93.31812,1.4218477,"{""type"":""MultiPoint"",""coordinates"":[]}"
27738,84.099884,0.91777,"{""type"":""MultiPoint"",""coordinates"":[]}"
27739,68.10603,1.3001626,"{""type"":""MultiPoint"",""coordinates"":[]}"
27740,74.84553,1.9170791,"{""type"":""MultiPoint"",""coordinates"":[]}"
27741,9.565988,2.2391076,"{""type"":""MultiPoint"",""coordinates"":[]}"
27742,5.467042,2.0066767,"{""type"":""MultiPoint"",""coordinates"":[]}"
27743,1.589142,1.545902,"{""type"":""MultiPoint"",""coordinates"":[]}"
27744,99.0846,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27745,98.90181,0.008450524,"{""type"":""MultiPoint"",""coordinates"":[]}"
27746,98.58565,0.01654117,"{""type"":""MultiPoint"",""coordinates"":[]}"
27747,98.752365,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27748,98.752365,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27749,97.50051,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27750,92.44561,0.10643763,"{""type"":""MultiPoint"",""coordinates"":[]}"
27751,98.070625,0.2394852,"{""type"":""MultiPoint"",""coordinates"":[]}"
27752,92.69809,0.06434013,"{""type"":""MultiPoint"",""coordinates"":[]}"
27753,87.96701,0.0030819217,"{""type"":""MultiPoint"",""coordinates"":[]}"
27754,44.777283,0.12585557,"{""type"":""MultiPoint"",""coordinates"":[]}"
27755,56.491306,0.15446556,"{""type"":""MultiPoint"",""coordinates"":[]}"
27756,56.491306,0.11794943,"{""type"":""MultiPoint"",""coordinates"":[]}"
27757,98.424324,0.011067911,"{""type"":""MultiPoint"",""coordinates"":[]}"
27758,97.46788,0.011067911,"{""type"":""MultiPoint"",""coordinates"":[]}"
27759,99.031586,0.089877725,"{""type"":""MultiPoint"",""coordinates"":[]}"
27760,99.03338,0.10069218,"{""type"":""MultiPoint"",""coordinates"":[]}"
27761,99.03338,0.0028729164,"{""type"":""MultiPoint"",""coordinates"":[]}"
27762,99.03338,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27763,99.07389,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27764,99.07389,0.012425143,"{""type"":""MultiPoint"",""coordinates"":[]}"
27765,99.16763,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27766,99.15006,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27767,99.15006,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27768,98.44044,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27769,89.03579,0.0018976588,"{""type"":""MultiPoint"",""coordinates"":[]}"
27770,38.71458,0.1870444,"{""type"":""MultiPoint"",""coordinates"":[]}"
27771,49.94059,0.944383,"{""type"":""MultiPoint"",""coordinates"":[]}"
27772,23.600788,1.670943,"{""type"":""MultiPoint"",""coordinates"":[]}"
27773,48.70378,2.056809,"{""type"":""MultiPoint"",""coordinates"":[]}"
27774,57.11722,1.5409377,"{""type"":""MultiPoint"",""coordinates"":[]}"
27775,80.83881,1.1674442,"{""type"":""MultiPoint"",""coordinates"":[]}"
27776,76.21056,1.577494,"{""type"":""MultiPoint"",""coordinates"":[]}"
27777,68.69653,1.7625932,"{""type"":""MultiPoint"",""coordinates"":[]}"
27778,36.77874,1.7829211,"{""type"":""MultiPoint"",""coordinates"":[]}"
27779,2.0766292,1.8048623,"{""type"":""MultiPoint"",""coordinates"":[]}"
27780,38.014103,2.0571074,"{""type"":""MultiPoint"",""coordinates"":[]}"
27781,33.25598,2.2242823,"{""type"":""MultiPoint"",""coordinates"":[]}"
27782,49.933773,1.6654,"{""type"":""MultiPoint"",""coordinates"":[]}"
27783,66.41852,1.94593,"{""type"":""MultiPoint"",""coordinates"":[]}"
27784,50.47959,1.4193077,"{""type"":""MultiPoint"",""coordinates"":[]}"
27785,58.33705,1.492229,"{""type"":""MultiPoint"",""coordinates"":[]}"
27786,14.778941,2.1504395,"{""type"":""MultiPoint"",""coordinates"":[]}"
27787,8.315972,2.016997,"{""type"":""MultiPoint"",""coordinates"":[]}"
27788,5.4811864,1.511416,"{""type"":""MultiPoint"",""coordinates"":[]}"
27789,5.4811864,1.6213845,"{""type"":""MultiPoint"",""coordinates"":[]}"
27790,99.094986,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27791,99.112854,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27792,99.112854,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27793,98.48445,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27794,91.98995,0.12345966,"{""type"":""MultiPoint"",""coordinates"":[]}"
27795,98.51898,0.16417,"{""type"":""MultiPoint"",""coordinates"":[]}"
27796,92.69809,0.016206613,"{""type"":""MultiPoint"",""coordinates"":[]}"
27797,78.517586,0.05228143,"{""type"":""MultiPoint"",""coordinates"":[]}"
27798,78.482704,0.1622071,"{""type"":""MultiPoint"",""coordinates"":[]}"
27799,40.53237,0.05677254,"{""type"":""MultiPoint"",""coordinates"":[]}"
27800,40.53237,0.017420815,"{""type"":""MultiPoint"",""coordinates"":[]}"
27801,197.90578,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27802,197.90578,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27803,98.95125,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27804,94.94933,0.008145745,"{""type"":""MultiPoint"",""coordinates"":[]}"
27805,95.15765,0.010266149,"{""type"":""MultiPoint"",""coordinates"":[]}"
27806,95.15765,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27807,95.15765,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27808,98.34415,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27809,98.50695,4.804628E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
27810,99.07389,0.033430588,"{""type"":""MultiPoint"",""coordinates"":[]}"
27811,99.07389,0.03270341,"{""type"":""MultiPoint"",""coordinates"":[]}"
27812,98.44044,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27813,91.744255,0.014557976,"{""type"":""MultiPoint"",""coordinates"":[]}"
27814,30.93371,0.039621815,"{""type"":""MultiPoint"",""coordinates"":[]}"
27815,27.235605,0.44489112,"{""type"":""MultiPoint"",""coordinates"":[]}"
27816,24.195517,1.1773226,"{""type"":""MultiPoint"",""coordinates"":[]}"
27817,48.438118,1.5139513,"{""type"":""MultiPoint"",""coordinates"":[]}"
27818,61.857418,1.369084,"{""type"":""MultiPoint"",""coordinates"":[]}"
27819,50.67414,1.2132716,"{""type"":""MultiPoint"",""coordinates"":[]}"
27820,36.874004,1.4403158,"{""type"":""MultiPoint"",""coordinates"":[]}"
27821,13.380735,1.5811949,"{""type"":""MultiPoint"",""coordinates"":[]}"
27822,0.69176024,1.7967236,"{""type"":""MultiPoint"",""coordinates"":[]}"
27823,5.9311953,1.6583123,"{""type"":""MultiPoint"",""coordinates"":[]}"
27824,6.3792343,2.0035377,"{""type"":""MultiPoint"",""coordinates"":[]}"
27825,21.003521,1.7595719,"{""type"":""MultiPoint"",""coordinates"":[]}"
27826,9.684459,1.7903932,"{""type"":""MultiPoint"",""coordinates"":[]}"
27827,66.05655,1.9374155,"{""type"":""MultiPoint"",""coordinates"":[]}"
27828,28.7726,1.5254656,"{""type"":""MultiPoint"",""coordinates"":[]}"
27829,33.621914,1.5658139,"{""type"":""MultiPoint"",""coordinates"":[]}"
27830,28.73894,1.7704283,"{""type"":""MultiPoint"",""coordinates"":[]}"
27831,60.875057,1.4066608,"{""type"":""MultiPoint"",""coordinates"":[]}"
27832,30.1147,0.7744682,"{""type"":""MultiPoint"",""coordinates"":[]}"
27833,30.1147,0.86952096,"{""type"":""MultiPoint"",""coordinates"":[]}"
27834,98.61838,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27835,93.554146,0.10245574,"{""type"":""MultiPoint"",""coordinates"":[]}"
27836,98.7801,0.11543452,"{""type"":""MultiPoint"",""coordinates"":[]}"
27837,97.64028,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27838,58.292084,0.06935772,"{""type"":""MultiPoint"",""coordinates"":[]}"
27839,86.761826,0.11960718,"{""type"":""MultiPoint"",""coordinates"":[]}"
27840,27.243034,0.02283361,"{""type"":""MultiPoint"",""coordinates"":[]}"
27841,98.86579,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27842,99.19257,0.0024944742,"{""type"":""MultiPoint"",""coordinates"":[]}"
27843,96.71041,0.0027697869,"{""type"":""MultiPoint"",""coordinates"":[]}"
27844,76.05262,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27845,76.05262,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27846,197.76625,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27847,98.50695,0.0020984602,"{""type"":""MultiPoint"",""coordinates"":[]}"
27848,98.332825,0.0066613373,"{""type"":""MultiPoint"",""coordinates"":[]}"
27849,98.332825,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27850,99.21267,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
